id;taxonID;scientificName;kingdom;phylum;class;order;family;genus;taxonRank;vernacularName;nomenclaturalCode;language;license;rightsHolder;accessRights;datasetID;datasetName
INBO_RL_MAM_2014_VAL_63;INBO_RL_MAM_2014_VAL_63;Myotis nattereri (S);Animalia;Chordata;Mammalia;Chiroptera;Vespertilionidae;Myotis;species;Franjestaart;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_64;INBO_RL_MAM_2014_VAL_64;Myotis nattereri (W);Animalia;Chordata;Mammalia;Chiroptera;Vespertilionidae;Myotis;species;Franjestaart;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_65;INBO_RL_MAM_2014_VAL_65;Nasua nasua;Animalia;Chordata;Mammalia;Carnivora;Procyonidae;Nasua;species;Rode neusbeer;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_66;INBO_RL_MAM_2014_VAL_66;Neomys fodiens;Animalia;Chordata;Mammalia;Soricomorpha;Soricidae;Neomys;species;Waterspitsmuis;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_67;INBO_RL_MAM_2014_VAL_67;Nyctalus lasiopterus;Animalia;Chordata;Mammalia;Chiroptera;Vespertilionidae;Nyctalus;species;Grote rosse vleermuis;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_68;INBO_RL_MAM_2014_VAL_68;Nyctalus leisleri;Animalia;Chordata;Mammalia;Chiroptera;Vespertilionidae;Nyctalus;species;Bosvleermuis;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_69;INBO_RL_MAM_2014_VAL_69;Nyctalus noctula;Animalia;Chordata;Mammalia;Chiroptera;Vespertilionidae;Nyctalus;species;Rosse vleermuis;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_7;INBO_RL_MAM_2014_VAL_7;Barbastella barbastellus;Animalia;Chordata;Mammalia;Chiroptera;Vespertilionidae;Barbastella;species;Mopsvleermuis;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_70;INBO_RL_MAM_2014_VAL_70;Nyctereutes procyonoides;Animalia;Chordata;Mammalia;Carnivora;Canidae;Nyctereutes;species;Wasbeerhond;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_71;INBO_RL_MAM_2014_VAL_71;Ondatra zibethicus;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;Ondatra;species;Muskusrat;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_72;INBO_RL_MAM_2014_VAL_72;Oryctolagus cuniculus;Animalia;Chordata;Mammalia;Lagomorpha;Leporidae;Oryctolagus;species;Konijn;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_73;INBO_RL_MAM_2014_VAL_73;Ovis orientalis musimon;Animalia;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;infraspecificname;Moeflon;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_74;INBO_RL_MAM_2014_VAL_74;Phoca vitulina;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Phoca;species;Gewone zeehond;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_75;INBO_RL_MAM_2014_VAL_75;Phocoena phocoena;Animalia;Chordata;Mammalia;Cetacea;Phocoenidae;Phocoena;species;Bruinvis;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_76;INBO_RL_MAM_2014_VAL_76;Physeter macrocephalus;Animalia;Chordata;Mammalia;Cetacea;Physeteridae;Physeter;species;Potvis;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_77;INBO_RL_MAM_2014_VAL_77;Pipistrellus kuhlii;Animalia;Chordata;Mammalia;Chiroptera;Vespertilionidae;Pipistrellus;species;Kuhls dwergvleermuis;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_78;INBO_RL_MAM_2014_VAL_78;Pipistrellus nathusii;Animalia;Chordata;Mammalia;Chiroptera;Vespertilionidae;Pipistrellus;species;Ruige dwergvleermuis;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_79;INBO_RL_MAM_2014_VAL_79;Pipistrellus pipistrellus;Animalia;Chordata;Mammalia;Chiroptera;Vespertilionidae;Pipistrellus;species;Gewone dwergvleermuis;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_8;INBO_RL_MAM_2014_VAL_8;Callosciurus erythraeus;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Callosciurus;species;Roodbuikeekhoorn;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_80;INBO_RL_MAM_2014_VAL_80;Pipistrellus pygmaeus;Animalia;Chordata;Mammalia;Chiroptera;Vespertilionidae;Pipistrellus;species;Kleine dwergvleermuis;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_81;INBO_RL_MAM_2014_VAL_81;Plecotus auritus;Animalia;Chordata;Mammalia;Chiroptera;Vespertilionidae;Plecotus;species;Gewone grootoorvleermuis;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_82;INBO_RL_MAM_2014_VAL_82;Plecotus austriacus;Animalia;Chordata;Mammalia;Chiroptera;Vespertilionidae;Plecotus;species;Grijze grootoorvleermuis;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_83;INBO_RL_MAM_2014_VAL_83;Procyon cancrivorus;Animalia;Chordata;Mammalia;Carnivora;Procyonidae;Procyon;species;Krabbenetende wasbeer;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_84;INBO_RL_MAM_2014_VAL_84;Procyon lotor;Animalia;Chordata;Mammalia;Carnivora;Procyonidae;Procyon;species;Wasbeer;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_85;INBO_RL_MAM_2014_VAL_85;Pusa hispida;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Pusa;species;Ringelrob;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_86;INBO_RL_MAM_2014_VAL_86;Rattus norvegicus;Animalia;Chordata;Mammalia;Mammalia;Muridae;Rattus;species;Bruine rat;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_87;INBO_RL_MAM_2014_VAL_87;Rattus rattus;Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;species;Zwarte rat;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_88;INBO_RL_MAM_2014_VAL_88;Rhinolophus ferrumequinum;Animalia;Chordata;Mammalia;Chiroptera;Rhinolophidae;Rhinolophus;species;Grote hoefijzerneus;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_89;INBO_RL_MAM_2014_VAL_89;Rhinolophus hipposideros;Animalia;Chordata;Mammalia;Chiroptera;Rhinolophidae;Rhinolophus;species;Kleine hoefijzerneus;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_9;INBO_RL_MAM_2014_VAL_9;Callosciurus prevostii;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Callosciurus;species;Prevosteekhoorn;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_90;INBO_RL_MAM_2014_VAL_90;Sarcophilus harrisii;Animalia;Chordata;Mammalia;Dasyuromorphia;Dasyuridae;Sarcophilus;species;Tasmaanse duivel;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_91;INBO_RL_MAM_2014_VAL_91;Sciurus carolinensis;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Sciurus;species;Noord-Amerikaanse grijze eekhoorn;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_92;INBO_RL_MAM_2014_VAL_92;Sciurus vulgaris;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Sciurus;species;Euraziatische rode eekhoorn;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_93;INBO_RL_MAM_2014_VAL_93;Sorex araneus/coronatus;Animalia;Chordata;Mammalia;Soricomorpha;Soricidae;Sorex;species;Gewone/Tweekleurige bosspitsmuis;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_94;INBO_RL_MAM_2014_VAL_94;Sorex minutus;Animalia;Chordata;Mammalia;Soricomorpha;Soricidae;Sorex;species;Dwergspitsmuis;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_95;INBO_RL_MAM_2014_VAL_95;Stenella coeruleoalba;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Stenella;species;Gestreepte dolfijn;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_96;INBO_RL_MAM_2014_VAL_96;Sus scrofa;Animalia;Chordata;Mammalia;Artiodactyla;Suidae;Sus;species;Wild zwijn;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_97;INBO_RL_MAM_2014_VAL_97;Sus scrofa vittatus;Animalia;Chordata;Mammalia;Artiodactyla;Suidae;Sus;infraspecificname;Vietnamees hangbuikzwijn;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_98;INBO_RL_MAM_2014_VAL_98;Talpa europaea;Animalia;Chordata;Mammalia;Soricomorpha;Talpidae;Talpa;species;Europese mol;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MAM_2014_VAL_99;INBO_RL_MAM_2014_VAL_99;Tamias sibiricus;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Tamias;species;Aziatische grondeekhoorn;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_1;INBO_RL_MOS_2017_VAL_1;Abietinella abietina (Hedw.) M.Fleisch.;Plantae;Bryophyta;Bryopsida;Hypnales;Thuidiaceae;Abietinella;species;Sparrenmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_10;INBO_RL_MOS_2017_VAL_10;Antitrichia curtipendula (Hedw.) Brid.;Plantae;Bryophyta;Bryopsida;Hypnales;Leucodontaceae;Antitrichia;species;Weerhaakmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_100;INBO_RL_MOS_2017_VAL_100;Dicranum montanum Hedw.;Plantae;Bryophyta;Bryopsida;Dicranales;Dicranaceae;Dicranum;species;Bossig gaffeltandmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_101;INBO_RL_MOS_2017_VAL_101;Dicranum polysetum Sw. ex anon.;Plantae;Bryophyta;Bryopsida;Dicranales;Dicranaceae;Dicranum;species;Gerimpeld gaffeltandmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_102;INBO_RL_MOS_2017_VAL_102;Dicranum scoparium Hedw.;Plantae;Bryophyta;Bryopsida;Dicranales;Dicranaceae;Dicranum;species;Gewoon gaffeltandmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_103;INBO_RL_MOS_2017_VAL_103;Dicranum spurium Hedw.;Plantae;Bryophyta;Bryopsida;Dicranales;Dicranaceae;Dicranum;species;Gekroesd gaffeltandmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_104;INBO_RL_MOS_2017_VAL_104;Dicranum tauricum Sapjegin;Plantae;Bryophyta;Bryopsida;Dicranales;Dicranaceae;Dicranum;species;Bros gaffeltandmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_105;INBO_RL_MOS_2017_VAL_105;Didymodon acutus (Brid.) K.Saito;Plantae;Bryophyta;Bryopsida;Pottiales;Pottiaceae;Didymodon;species;Spits dubbeltandmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_106;INBO_RL_MOS_2017_VAL_106;Didymodon australasiae (Hook. & Grev.) R.H.Zander;Plantae;Bryophyta;Bryopsida;Pottiales;Pottiaceae;Didymodon;species;Klein dubbeltandmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_107;INBO_RL_MOS_2017_VAL_107;Didymodon fallax (Hedw.) R.H.Zander;Plantae;Bryophyta;Bryopsida;Pottiales;Pottiaceae;Didymodon;species;Kleidubbeltandmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_108;INBO_RL_MOS_2017_VAL_108;Didymodon insulanus (De Not.) M.O.Hill;Plantae;Bryophyta;Bryopsida;Pottiales;Pottiaceae;Didymodon;species;;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_109;INBO_RL_MOS_2017_VAL_109;Didymodon luridus Hornsch.;Plantae;Bryophyta;Bryopsida;Pottiales;Pottiaceae;Didymodon;species;Breed dubbeltandmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_11;INBO_RL_MOS_2017_VAL_11;Archidium alternifolium (Hedw.) Mitt.;Plantae;Bryophyta;Bryopsida;Archidiales;Archidiaceae;Archidium;species;Oermos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_110;INBO_RL_MOS_2017_VAL_110;Didymodon nicholsonii Culm.;Plantae;Bryophyta;Bryopsida;Pottiales;Pottiaceae;Didymodon;species;Rivierdubbeltandmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_111;INBO_RL_MOS_2017_VAL_111;Didymodon rigidulus Hedw.;Plantae;Bryophyta;Bryopsida;Pottiales;Pottiaceae;Didymodon;species;Broeddubbeltandmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_112;INBO_RL_MOS_2017_VAL_112;Didymodon sinuosus (Mitt.) Delogne;Plantae;Bryophyta;Bryopsida;Pottiales;Pottiaceae;Didymodon;species;Bros dubbeltandmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_113;INBO_RL_MOS_2017_VAL_113;Didymodon spadiceus (Mitt.) Limpr.;Plantae;Bryophyta;Bryopsida;Pottiales;Pottiaceae;Didymodon;species;Beekdubbeltandmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_114;INBO_RL_MOS_2017_VAL_114;Didymodon tophaceus (Brid.) Lisa;Plantae;Bryophyta;Bryopsida;Pottiales;Pottiaceae;Didymodon;species;Stomp dubbeltandmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_115;INBO_RL_MOS_2017_VAL_115;Didymodon vinealis (Brid.) R.H.Zander;Plantae;Bryophyta;Bryopsida;Pottiales;Pottiaceae;Didymodon;species;Muurdubbeltandmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_116;INBO_RL_MOS_2017_VAL_116;Diphyscium foliosum (Hedw.) D.Mohr;Plantae;Bryophyta;Bryopsida;Diphysciales;Diphysciaceae;Diphyscium;species;Dwergmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_117;INBO_RL_MOS_2017_VAL_117;Distichium capillaceum (Hedw.) Bruch & Schimp.;Plantae;Bryophyta;Bryopsida;Dicranales;Distichiaceae;Distichium;species;Recht visgraatjesmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_118;INBO_RL_MOS_2017_VAL_118;Ditrichum flexicaule (Schw?Ògr.) Hampe s.l.;Plantae;Bryophyta;Bryopsida;Dicranales;Ditrichaceae;Ditrichum;species;Kalksmaltandmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_119;INBO_RL_MOS_2017_VAL_119;Ditrichum heteromallum (Hedw.) E.Britton;Plantae;Bryophyta;Bryopsida;Dicranales;Ditrichaceae;Ditrichum;species;Gebogen smaltandmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_12;INBO_RL_MOS_2017_VAL_12;Atrichum angustatum (Brid.) Bruch & Schimp.;Plantae;Bryophyta;Bryopsida;Polytrichales;Polytrichaceae;Atrichum;species;Rood rimpelmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_120;INBO_RL_MOS_2017_VAL_120;Ditrichum lineare (Sw.) Lindb.;Plantae;Bryophyta;Bryopsida;Dicranales;Ditrichaceae;Ditrichum;species;Kort smaltandmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_121;INBO_RL_MOS_2017_VAL_121;Ditrichum pallidum (Hedw.) Hampe;Plantae;Bryophyta;Bryopsida;Dicranales;Ditrichaceae;Ditrichum;species;Geel smaltandmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_122;INBO_RL_MOS_2017_VAL_122;Ditrichum pusillum (Hedw.) Hampe;Plantae;Bryophyta;Bryopsida;Dicranales;Ditrichaceae;Ditrichum;species;Klein smaltandmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_123;INBO_RL_MOS_2017_VAL_123;Drepanocladus aduncus (Hedw.) Warnst.;Plantae;Bryophyta;Bryopsida;Hypnales;Amblystegiaceae;Drepanocladus;species;Moerassikkelmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_124;INBO_RL_MOS_2017_VAL_124;Drepanocladus polygamus (Schimp.) Heden?Òs;Plantae;Bryophyta;Bryopsida;Hypnales;Amblystegiaceae;Drepanocladus;species;Goudsikkelmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_MOS_2017_VAL_125;INBO_RL_MOS_2017_VAL_125;Drepanocladus sendtneri (Schimp. ex H.M??ll.) Warnst.;Plantae;Bryophyta;Bryopsida;Hypnales;Amblystegiaceae;Drepanocladus;species;Gekruld sikkelmos;ICBN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
