id	description	type	source	language
INBO_RL_PLA_2006_VAL_799	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_799	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_799	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_799	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_799	eutrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_8	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_8	agriculture	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_8	shortlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_8	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_8	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_8	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_8	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_80	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_80	shrubs	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_80	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_80	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_80	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_80	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_80	eutrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_800	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_800	woodlands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_800	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_800	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_800	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_800	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_800	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_801	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_801	woodlands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_801	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_801	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_801	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_801	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_801	eutrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_802	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_802	woodlands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_802	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_802	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_802	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_802	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_802	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_803	aquatic	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_803	standing waters	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_803	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_803	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_803	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_803	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_803	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_804	aquatic	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_804	standing waters	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_804	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_804	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_804	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_804	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_804	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_805	aquatic	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_805	standing waters	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_805	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_805	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_805	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_805	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_805	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_806	aquatic	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_806	standing waters	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_806	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_806	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_806	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_806	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_806	eutrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_807	aquatic	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_807	standing waters	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_807	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_807	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_807	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_807	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_807	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_808	aquatic	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_808	standing waters	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_808	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_808	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_808	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_808	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_808	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_809	aquatic	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_809	standing waters	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_809	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_809	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_809	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_809	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_809	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_81	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_81	woodlands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_81	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_81	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_81	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_81	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_81	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_810	aquatic	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_810	standing waters	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_810	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_810	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_810	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_810	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_810	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_811	aquatic	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_811	standing waters	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_811	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_811	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_811	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_811	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_811	eutrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_812	aquatic	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_812	standing waters	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_812	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_812	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_812	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_812	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_812	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_813	aquatic	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_813	standing waters	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_813	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_813	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_813	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_813	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_813	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_814	aquatic	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_814	standing waters	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_814	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_814	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_814	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_814	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_814	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_815	aquatic	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_815	standing waters	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_815	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_815	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_815	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_815	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_815	eutrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_816	aquatic	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_816	standing waters	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_816	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_816	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_816	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_816	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_816	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_817	aquatic	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_817	standing waters	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_817	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_817	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_817	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_817	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_817	oligotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_818	aquatic	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_818	standing waters	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_818	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_818	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_818	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_818	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_818	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_819	aquatic	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
