providedCol0;providedCol1;providedCol2;providedExternalId;providedName;providedCol5;providedCol6;providedCol7;providedCol8;providedCol9;providedCol10;providedCol11;relationName;resolvedExternalId;resolvedName;resolvedRank;resolvedCommonNames;resolvedPath;resolvedPathIds;resolvedPathNames;resolvedExternalUrl;resolvedThumbnailUrl
;Satureja hortensis L.;SAME_AS;;Satureja hortensis;;;;;;;;SAME_AS;NCBI:49987;Satureja hortensis;species;;root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | asterids | lamiids | Lamiales | Lamiaceae | Nepetoideae | Mentheae | Satureja | Satureja hortensis;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33090 | NCBI:35493 | NCBI:131221 | NCBI:3193 | NCBI:58023 | NCBI:78536 | NCBI:58024 | NCBI:3398 | NCBI:1437183 | NCBI:71240 | NCBI:91827 | NCBI:1437201 | NCBI:71274 | NCBI:91888 | NCBI:4143 | NCBI:4136 | NCBI:216706 | NCBI:216718 | NCBI:49986 | NCBI:49987;|  | superkingdom | kingdom | phylum | subphylum | clade | clade | clade | clade | class | clade | clade | clade | clade | clade | clade | order | family | subfamily | tribe | genus | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=49987;
;Saxifraga cymbalaria L.;SAME_AS;;Saxifraga cymbalaria;;;;;;;;SAME_AS;NCBI:102723;Saxifraga cymbalaria;species;;root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | Saxifragales | Saxifragaceae | Saxifraga | Saxifraga cymbalaria;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33090 | NCBI:35493 | NCBI:131221 | NCBI:3193 | NCBI:58023 | NCBI:78536 | NCBI:58024 | NCBI:3398 | NCBI:1437183 | NCBI:71240 | NCBI:91827 | NCBI:1437201 | NCBI:41946 | NCBI:3792 | NCBI:3798 | NCBI:102723;|  | superkingdom | kingdom | phylum | subphylum | clade | clade | clade | clade | class | clade | clade | clade | clade | order | family | genus | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=102723;
;Sceliphron caementarium (Drury, 1773);SAME_AS;;Sceliphron caementarium;;;;;;;;SAME_AS;NCBI:253855;Sceliphron caementarium;species;;root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Spheciformes | Sphecidae | Sceliphrinae | Sceliphrina | Sceliphron | Sceliphron caementarium;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33317 | NCBI:1206794 | NCBI:88770 | NCBI:6656 | NCBI:197563 | NCBI:197562 | NCBI:6960 | NCBI:50557 | NCBI:85512 | NCBI:7496 | NCBI:33340 | NCBI:33392 | NCBI:7399 | NCBI:7400 | NCBI:7434 | NCBI:34735 | NCBI:2153468 | NCBI:7485 | NCBI:2661528 | NCBI:421029 | NCBI:161220 | NCBI:253855;|  | superkingdom | clade | kingdom | clade | clade | clade | clade | clade | phylum | clade | clade | subphylum | class | clade | subclass | infraclass | cohort | order | suborder | infraorder | superfamily |  | family | subfamily | subtribe | genus | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=253855;
;Sceliphron curvatum (F.Smith, 1870);SAME_AS;;Sceliphron curvatum;;;;;;;;SAME_AS;NCBI:1507168;Sceliphron curvatum;species;;root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Spheciformes | Sphecidae | Sceliphrinae | Sceliphrina | Sceliphron | Sceliphron curvatum;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33317 | NCBI:1206794 | NCBI:88770 | NCBI:6656 | NCBI:197563 | NCBI:197562 | NCBI:6960 | NCBI:50557 | NCBI:85512 | NCBI:7496 | NCBI:33340 | NCBI:33392 | NCBI:7399 | NCBI:7400 | NCBI:7434 | NCBI:34735 | NCBI:2153468 | NCBI:7485 | NCBI:2661528 | NCBI:421029 | NCBI:161220 | NCBI:1507168;|  | superkingdom | clade | kingdom | clade | clade | clade | clade | clade | phylum | clade | clade | subphylum | class | clade | subclass | infraclass | cohort | order | suborder | infraorder | superfamily |  | family | subfamily | subtribe | genus | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1507168;
;Scilla siberica Andrews;SAME_AS;;Scilla siberica;;;;;;;;SAME_AS;NCBI:4702;Scilla siberica;species;;root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | Liliopsida | Petrosaviidae | Asparagales | Hyacinthaceae | Hyacinthoideae | Hyacintheae | Scilla | Scilla siberica;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33090 | NCBI:35493 | NCBI:131221 | NCBI:3193 | NCBI:58023 | NCBI:78536 | NCBI:58024 | NCBI:3398 | NCBI:1437183 | NCBI:4447 | NCBI:1437197 | NCBI:73496 | NCBI:44985 | NCBI:703547 | NCBI:1068921 | NCBI:4701 | NCBI:4702;|  | superkingdom | kingdom | phylum | subphylum | clade | clade | clade | clade | class | clade | clade | subclass | order | family | subfamily | tribe | genus | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=4702;
;Secale cereale L.;SAME_AS;;Secale cereale;;;;;;;;SAME_AS;NCBI:4550;Secale cereale;species;;root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | Liliopsida | Petrosaviidae | commelinids | Poales | Poaceae | BOP clade | Pooideae | Triticodae | Triticeae | Hordeinae | Secale | Secale cereale;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33090 | NCBI:35493 | NCBI:131221 | NCBI:3193 | NCBI:58023 | NCBI:78536 | NCBI:58024 | NCBI:3398 | NCBI:1437183 | NCBI:4447 | NCBI:1437197 | NCBI:4734 | NCBI:38820 | NCBI:4479 | NCBI:359160 | NCBI:147368 | NCBI:1648038 | NCBI:147389 | NCBI:1648017 | NCBI:4549 | NCBI:4550;|  | superkingdom | kingdom | phylum | subphylum | clade | clade | clade | clade | class | clade | clade | subclass | clade | order | family | clade | subfamily |  | tribe | subtribe | genus | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=4550;
;Sedum sarmentosum Bunge;SAME_AS;;Sedum sarmentosum;;;;;;;;SAME_AS;NCBI:91146;Sedum sarmentosum;species;;root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | Saxifragales | Crassulaceae | Sedum | Sedum sarmentosum;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33090 | NCBI:35493 | NCBI:131221 | NCBI:3193 | NCBI:58023 | NCBI:78536 | NCBI:58024 | NCBI:3398 | NCBI:1437183 | NCBI:71240 | NCBI:91827 | NCBI:1437201 | NCBI:41946 | NCBI:3781 | NCBI:3784 | NCBI:91146;|  | superkingdom | kingdom | phylum | subphylum | clade | clade | clade | clade | class | clade | clade | clade | clade | order | family | genus | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=91146;
;Sedum spurium Bieb.;SAME_AS;;Sedum spurium;;;;;;;;SYNONYM_OF;NCBI:202991;Phedimus spurius;species;;root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | Saxifragales | Crassulaceae | Phedimus | Phedimus spurius;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33090 | NCBI:35493 | NCBI:131221 | NCBI:3193 | NCBI:58023 | NCBI:78536 | NCBI:58024 | NCBI:3398 | NCBI:1437183 | NCBI:71240 | NCBI:91827 | NCBI:1437201 | NCBI:41946 | NCBI:3781 | NCBI:91118 | NCBI:202991;|  | superkingdom | kingdom | phylum | subphylum | clade | clade | clade | clade | class | clade | clade | clade | clade | order | family | genus | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=202991;
;Sempervivum tectorum L.;SAME_AS;;Sempervivum tectorum;;;;;;;;SAME_AS;NCBI:91155;Sempervivum tectorum;species;;root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | Saxifragales | Crassulaceae | Sempervivum | Sempervivum tectorum;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33090 | NCBI:35493 | NCBI:131221 | NCBI:3193 | NCBI:58023 | NCBI:78536 | NCBI:58024 | NCBI:3398 | NCBI:1437183 | NCBI:71240 | NCBI:91827 | NCBI:1437201 | NCBI:41946 | NCBI:3781 | NCBI:23030 | NCBI:91155;|  | superkingdom | kingdom | phylum | subphylum | clade | clade | clade | clade | class | clade | clade | clade | clade | order | family | genus | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=91155;
;Senecio inaequidens DC.;SAME_AS;;Senecio inaequidens;;;;;;;;SAME_AS;NCBI:58524;Senecio inaequidens;species;;root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | asterids | campanulids | Asterales | Asteraceae | Asteroideae | Senecioneae | Senecioninae | Senecio | Senecio inaequidens;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33090 | NCBI:35493 | NCBI:131221 | NCBI:3193 | NCBI:58023 | NCBI:78536 | NCBI:58024 | NCBI:3398 | NCBI:1437183 | NCBI:71240 | NCBI:91827 | NCBI:1437201 | NCBI:71274 | NCBI:91882 | NCBI:4209 | NCBI:4210 | NCBI:102804 | NCBI:102812 | NCBI:795077 | NCBI:18794 | NCBI:58524;|  | superkingdom | kingdom | phylum | subphylum | clade | clade | clade | clade | class | clade | clade | clade | clade | clade | clade | order | family | subfamily | tribe | subtribe | genus | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=58524;
;Senna obtusifolia (L.) H.S.Irwin & Barneby;SAME_AS;;Senna obtusifolia;;;;;;;;SAME_AS;NCBI:346985;Senna obtusifolia;species;;root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | fabids | Fabales | Fabaceae | Caesalpinioideae | Cassia clade | Senna | Senna obtusifolia;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33090 | NCBI:35493 | NCBI:131221 | NCBI:3193 | NCBI:58023 | NCBI:78536 | NCBI:58024 | NCBI:3398 | NCBI:1437183 | NCBI:71240 | NCBI:91827 | NCBI:1437201 | NCBI:71275 | NCBI:91835 | NCBI:72025 | NCBI:3803 | NCBI:3804 | NCBI:1963083 | NCBI:53922 | NCBI:346985;|  | superkingdom | kingdom | phylum | subphylum | clade | clade | clade | clade | class | clade | clade | clade | clade | clade | clade | order | family | subfamily | clade | genus | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=346985;
;Sesbania herbacea (Mill.) McVaugh;SAME_AS;;Sesbania herbacea;;;;;;;;SAME_AS;NCBI:498362;Sesbania herbacea;species;;root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | fabids | Fabales | Fabaceae | Papilionoideae | 50 kb inversion clade | NPAAA clade | Hologalegina | robinioid clade | Sesbanieae | Sesbania | Sesbania herbacea;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33090 | NCBI:35493 | NCBI:131221 | NCBI:3193 | NCBI:58023 | NCBI:78536 | NCBI:58024 | NCBI:3398 | NCBI:1437183 | NCBI:71240 | NCBI:91827 | NCBI:1437201 | NCBI:71275 | NCBI:91835 | NCBI:72025 | NCBI:3803 | NCBI:3814 | NCBI:2231393 | NCBI:2231382 | NCBI:2233838 | NCBI:2233857 | NCBI:553630 | NCBI:3894 | NCBI:498362;|  | superkingdom | kingdom | phylum | subphylum | clade | clade | clade | clade | class | clade | clade | clade | clade | clade | clade | order | family | subfamily | clade | clade | clade | clade | tribe | genus | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=498362;
;Setaria faberi R.A.W.Herrm.;SAME_AS;;Setaria faberi;;;;;;;;SAME_AS;NCBI:149378;Setaria faberi;species;;root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | Liliopsida | Petrosaviidae | commelinids | Poales | Poaceae | PACMAD clade | Panicoideae | Panicodae | Paniceae | Cenchrinae | Setaria | Setaria faberi;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33090 | NCBI:35493 | NCBI:131221 | NCBI:3193 | NCBI:58023 | NCBI:78536 | NCBI:58024 | NCBI:3398 | NCBI:1437183 | NCBI:4447 | NCBI:1437197 | NCBI:4734 | NCBI:38820 | NCBI:4479 | NCBI:147370 | NCBI:147369 | NCBI:1648036 | NCBI:147428 | NCBI:1293361 | NCBI:4554 | NCBI:149378;|  | superkingdom | kingdom | phylum | subphylum | clade | clade | clade | clade | class | clade | clade | subclass | clade | order | family | clade | subfamily |  | tribe | subtribe | genus | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=149378;
;Setaria italica P.Beauv.;SAME_AS;;Setaria italica;;;;;;;;SAME_AS;NCBI:4555;Setaria italica;species;;root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | Liliopsida | Petrosaviidae | commelinids | Poales | Poaceae | PACMAD clade | Panicoideae | Panicodae | Paniceae | Cenchrinae | Setaria | Setaria italica;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33090 | NCBI:35493 | NCBI:131221 | NCBI:3193 | NCBI:58023 | NCBI:78536 | NCBI:58024 | NCBI:3398 | NCBI:1437183 | NCBI:4447 | NCBI:1437197 | NCBI:4734 | NCBI:38820 | NCBI:4479 | NCBI:147370 | NCBI:147369 | NCBI:1648036 | NCBI:147428 | NCBI:1293361 | NCBI:4554 | NCBI:4555;|  | superkingdom | kingdom | phylum | subphylum | clade | clade | clade | clade | class | clade | clade | subclass | clade | order | family | clade | subfamily |  | tribe | subtribe | genus | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=4555;
;Setaria verticilliformis Dumort.;SAME_AS;;Setaria verticilliformis;;;;;;;;SAME_AS;NCBI:560862;Setaria verticilliformis;species;;root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | Liliopsida | Petrosaviidae | commelinids | Poales | Poaceae | PACMAD clade | Panicoideae | Panicodae | Paniceae | Cenchrinae | Setaria | Setaria verticilliformis;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33090 | NCBI:35493 | NCBI:131221 | NCBI:3193 | NCBI:58023 | NCBI:78536 | NCBI:58024 | NCBI:3398 | NCBI:1437183 | NCBI:4447 | NCBI:1437197 | NCBI:4734 | NCBI:38820 | NCBI:4479 | NCBI:147370 | NCBI:147369 | NCBI:1648036 | NCBI:147428 | NCBI:1293361 | NCBI:4554 | NCBI:560862;|  | superkingdom | kingdom | phylum | subphylum | clade | clade | clade | clade | class | clade | clade | subclass | clade | order | family | clade | subfamily |  | tribe | subtribe | genus | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=560862;
;Sibine stimulea Clemens, 1860;SAME_AS;;Sibine stimulea;;;;;;;;NONE;;Sibine stimulea;;;;;;;
;Sicyos angulatus L.;SAME_AS;;Sicyos angulatus;;;;;;;;SAME_AS;NCBI:64232;Sicyos angulatus;species;;root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | fabids | Cucurbitales | Cucurbitaceae | Sicyoeae | Sicyos | Sicyos angulatus;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33090 | NCBI:35493 | NCBI:131221 | NCBI:3193 | NCBI:58023 | NCBI:78536 | NCBI:58024 | NCBI:3398 | NCBI:1437183 | NCBI:71240 | NCBI:91827 | NCBI:1437201 | NCBI:71275 | NCBI:91835 | NCBI:71239 | NCBI:3650 | NCBI:1003875 | NCBI:64231 | NCBI:64232;|  | superkingdom | kingdom | phylum | subphylum | clade | clade | clade | clade | class | clade | clade | clade | clade | clade | clade | order | family | tribe | genus | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=64232;
;Sida spinosa L.;SAME_AS;;Sida spinosa;;;;;;;;SAME_AS;NCBI:108380;Sida spinosa;species;;root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Malvales | Malvaceae | Malvoideae | Sida | Sida spinosa;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33090 | NCBI:35493 | NCBI:131221 | NCBI:3193 | NCBI:58023 | NCBI:78536 | NCBI:58024 | NCBI:3398 | NCBI:1437183 | NCBI:71240 | NCBI:91827 | NCBI:1437201 | NCBI:71275 | NCBI:91836 | NCBI:41938 | NCBI:3629 | NCBI:214907 | NCBI:108335 | NCBI:108380;|  | superkingdom | kingdom | phylum | subphylum | clade | clade | clade | clade | class | clade | clade | clade | clade | clade | clade | order | family | subfamily | genus | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=108380;
;Sigesbeckia orientalis L.;SAME_AS;;Sigesbeckia orientalis;;;;;;;;SAME_AS;NCBI:185191;Sigesbeckia orientalis;species;;root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | asterids | campanulids | Asterales | Asteraceae | Asteroideae | Heliantheae alliance | Millerieae | Sigesbeckia | Sigesbeckia orientalis;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33090 | NCBI:35493 | NCBI:131221 | NCBI:3193 | NCBI:58023 | NCBI:78536 | NCBI:58024 | NCBI:3398 | NCBI:1437183 | NCBI:71240 | NCBI:91827 | NCBI:1437201 | NCBI:71274 | NCBI:91882 | NCBI:4209 | NCBI:4210 | NCBI:102804 | NCBI:911341 | NCBI:219129 | NCBI:183075 | NCBI:185191;|  | superkingdom | kingdom | phylum | subphylum | clade | clade | clade | clade | class | clade | clade | clade | clade | clade | clade | order | family | subfamily | clade | tribe | genus | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=185191;
;Silene chalcedonica E.H.L.Krause;SAME_AS;;Silene chalcedonica;;;;;;;;SAME_AS;NCBI:39855;Silene chalcedonica;species;;root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | Caryophyllales | Caryophyllaceae | Sileneae | Silene | Silene subgen. Lychnis | Silene sect. Lychnis | Silene chalcedonica;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33090 | NCBI:35493 | NCBI:131221 | NCBI:3193 | NCBI:58023 | NCBI:78536 | NCBI:58024 | NCBI:3398 | NCBI:1437183 | NCBI:71240 | NCBI:91827 | NCBI:1437201 | NCBI:3524 | NCBI:3568 | NCBI:1141492 | NCBI:3573 | NCBI:265240 | NCBI:2777057 | NCBI:39855;|  | superkingdom | kingdom | phylum | subphylum | clade | clade | clade | clade | class | clade | clade | clade | clade | order | family | tribe | genus | subgenus | section | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=39855;
;Silene pendula L.;SAME_AS;;Silene pendula;;;;;;;;SAME_AS;NCBI:42040;Silene pendula;species;;root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | Caryophyllales | Caryophyllaceae | Sileneae | Silene | Silene subgen. Behenantha | Silene sect. Behenantha | Silene pendula;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33090 | NCBI:35493 | NCBI:131221 | NCBI:3193 | NCBI:58023 | NCBI:78536 | NCBI:58024 | NCBI:3398 | NCBI:1437183 | NCBI:71240 | NCBI:91827 | NCBI:1437201 | NCBI:3524 | NCBI:3568 | NCBI:1141492 | NCBI:3573 | NCBI:2777055 | NCBI:2777074 | NCBI:42040;|  | superkingdom | kingdom | phylum | subphylum | clade | clade | clade | clade | class | clade | clade | clade | clade | order | family | tribe | genus | subgenus | section | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=42040;
;Silene sibirica Pers.;SAME_AS;;Silene sibirica;;;;;;;;SAME_AS;NCBI:1291645;Silene sibirica;species;;root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | Caryophyllales | Caryophyllaceae | Sileneae | Silene | Silene subgen. Silene | Silene sect. Siphonomorpha | Silene sibirica;NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33090 | NCBI:35493 | NCBI:131221 | NCBI:3193 | NCBI:58023 | NCBI:78536 | NCBI:58024 | NCBI:3398 | NCBI:1437183 | NCBI:71240 | NCBI:91827 | NCBI:1437201 | NCBI:3524 | NCBI:3568 | NCBI:1141492 | NCBI:3573 | NCBI:2777008 | NCBI:2777082 | NCBI:1291645;|  | superkingdom | kingdom | phylum | subphylum | clade | clade | clade | clade | class | clade | clade | clade | clade | order | family | tribe | genus | subgenus | section | species;https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1291645;
