Id;Taxonomische groep;Nederlandse naam;Wetenschappelijke naam;Categorie in publicatie;IUCN Categorie;Criterium;Jaar;Vastgesteld;Gevalideerd;Referentie van publicatie;Taal;Toegevoegd op
27513;Vaatplanten;Vogelkers;Prunus padus L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.207Z
27514;Vaatplanten;Sleedoorn;Prunus spinosa L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.223Z
27515;Vaatplanten;Gekweekte peer;Pyrus communis L. subsp. Communis;Onvoldoende gekend;Onvoldoende data;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.223Z
27516;Vaatplanten;Wilde peer;Pyrus communis L. subsp. pyraster (L.) Ehrh.;Onvoldoende gekend;Onvoldoende data;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.223Z
27517;Vaatplanten;Kraagroos;Rosa agrestis Savi;Zeldzaam;Bijna in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.223Z
27518;Vaatplanten;Bosroos;Rosa arvensis Huds.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.223Z
27519;Vaatplanten;Behaarde struweelroos;Rosa caesia Smith;Onvoldoende gekend;Onvoldoende data;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.223Z
27520;Vaatplanten;Hondsroos;Rosa canina L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.223Z
27521;Vaatplanten;Schijnegelantier;Rosa columnifera (Schwertschlager) Henker et G. Schulze comb.nov.;Onvoldoende gekend;Onvoldoende data;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.24Z
27523;Vaatplanten;Heggenroos;Rosa corymbifera Borkh.;Onvoldoende gekend;Onvoldoende data;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.24Z
27524;Vaatplanten;Kale struweelroos;Rosa dumalis Bechst.;Onvoldoende gekend;Onvoldoende data;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.24Z
27525;Vaatplanten;Kleinbloemige roos;Rosa micrantha Borrer ex Smith;Zeldzaam;Bijna in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.24Z
27526;Vaatplanten;Ruwe viltroos;Rosa pseudoscabriuscula (R. Keller) Henker et G. Schulze;Onvoldoende gekend;Onvoldoende data;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.24Z
27527;Vaatplanten;Egelantier;Rosa rubiginosa L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.24Z
27528;Vaatplanten;Duinroos;Rosa spinosissima L.;Zeldzaam;Bijna in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.24Z
27529;Vaatplanten;Stijlroos;Rosa stylosa Desv.;Onvoldoende gekend;Onvoldoende data;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.24Z
27530;Vaatplanten;Schijnhondsroos;Rosa subcanina (H. Christ) R. Keller;Onvoldoende gekend;Onvoldoende data;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.253Z
27531;Vaatplanten;Beklierde heggenroos;Rosa tomentella Léman;Onvoldoende gekend;Onvoldoende data;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.253Z
27532;Vaatplanten;Viltroos;Rosa tomentosa Smith;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.253Z
27533;Vaatplanten;Dauwbraam;Rubus caesius L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.253Z
27534;Vaatplanten;Gewone braam (Rubus fruticosus groep);Rubus fruticosus groep;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.253Z
27535;Vaatplanten;Framboos;Rubus idaeus L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.253Z
27536;Vaatplanten;Kleine pimpernel;Sanguisorba minor Scop.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.253Z
27537;Vaatplanten;Grote pimpernel;Sanguisorba officinalis L.;Kwetsbaar;Kwetsbaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.253Z
27538;Vaatplanten;Wilde lijsterbes;Sorbus aucuparia L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.253Z
27539;Vaatplanten;Kalkbedstro;Asperula cynanchica L.;Zeldzaam;Bijna in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.27Z
27540;Vaatplanten;Kruisbladwalstro;Cruciata laevipes Opiz;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.27Z
27541;Vaatplanten;Kleefkruid;Galium aparine L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.27Z
27542;Vaatplanten;Glad walstro;Galium mollugo L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.27Z
27543;Vaatplanten;Lievevrouwebedstro;Galium odoratum (L.) Scop.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.27Z
27544;Vaatplanten;Moeraswalstro;Galium palustre L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.27Z
27545;Vaatplanten;Kalkwalstro;Galium pumilum Murray;Zeldzaam;Bijna in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.27Z
27546;Vaatplanten;Liggend walstro;Galium saxatile L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.27Z
27547;Vaatplanten;Akkerwalstro;Galium spurium L.;Verdwenen uit Vlaanderen en het Brussels Gewest;Regionaal uitgestorven;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.27Z
27548;Vaatplanten;Driehoornig walstro;Galium tricornutum Dandy;Met verdwijning bedreigd;Ernstig bedreigd;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.287Z
27549;Vaatplanten;Ruw walstro;Galium uliginosum L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.287Z
27550;Vaatplanten;Geel walstro;Galium verum L.;Achteruitgaand;Bijna in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.287Z
27551;Vaatplanten;Blauw walstro;Sherardia arvensis L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.287Z
27552;Vaatplanten;Wijnruit;Ruta graveolens L.;Zeldzaam;Bijna in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.287Z
27553;Vaatplanten;Zwarte populier var. nigra;Populus nigra L. var. nigra;Bedreigd;Bedreigd;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.287Z
27554;Vaatplanten;Ratelpopulier;Populus tremula L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.287Z
27555;Vaatplanten;Schietwilg;Salix alba L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.287Z
27556;Vaatplanten;Geoorde wilg;Salix aurita L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.287Z
27557;Vaatplanten;Boswilg;Salix caprea L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.3Z
27558;Vaatplanten;Grauwe wilg;Salix cinerea L. (incl. kruisingen);Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.3Z
27559;Vaatplanten;Kraakwilg;Salix fragilis L. (incl. kruisingen);Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.3Z
27560;Vaatplanten;Bittere wilg;Salix purpurea L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.3Z
27561;Vaatplanten;Kruipwilg;Salix repens L.;Achteruitgaand;Bijna in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.3Z
27562;Vaatplanten;Amandelwilg;Salix triandra L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.3Z
27563;Vaatplanten;Katwilg;Salix viminalis L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.3Z
27564;Vaatplanten;Maretak;Viscum album L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.3Z
27565;Vaatplanten;Liggend bergvlas;Thesium humifusum DC.;Zeldzaam;Bijna in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.317Z
27566;Vaatplanten;Spaanse aak;Acer campestre L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.317Z
27567;Vaatplanten;Kleine zonnedauw;Drosera intermedia Hayne;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.317Z
27568;Vaatplanten;Lange zonnedauw;Drosera anglica Huds.;Verdwenen uit Vlaanderen en het Brussels Gewest;Regionaal uitgestorven;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.317Z
27569;Vaatplanten;Ronde zonnedauw;Drosera rotundifolia L.;Kwetsbaar;Kwetsbaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.317Z
27570;Vaatplanten;Mosbloempje;Crassula tillaea Lester-Garland;Verdwenen uit Vlaanderen en het Brussels Gewest;Regionaal uitgestorven;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.317Z
27571;Vaatplanten;Muurpeper;Sedum acre L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.317Z
27572;Vaatplanten;Wit vetkruid;Sedum album L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.317Z
27573;Vaatplanten;Tripmadam;Sedum rupestre L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.317Z
27574;Vaatplanten;Zacht vetkruid;Sedum sexangulare L.;Zeldzaam;Bijna in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.333Z
27575;Vaatplanten;Hemelsleutel;Sedum telephium L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.333Z
27576;Vaatplanten;Verspreidbladig goudveil;Chrysosplenium alternifolium L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.333Z
27577;Vaatplanten;Paarbladig goudveil;Chrysosplenium oppositifolium L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.333Z
27578;Vaatplanten;Parnassia;Parnassia palustris L.;Bedreigd;Bedreigd;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.333Z
27579;Vaatplanten;Zwarte bes;Ribes nigrum L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.333Z
27580;Vaatplanten;Aalbes;Ribes rubrum L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.333Z
27581;Vaatplanten;Kruisbes;Ribes uva-crispa L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.333Z
27582;Vaatplanten;Knolsteenbreek;Saxifraga granulata L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.333Z
27583;Vaatplanten;Kandelaartje;Saxifraga tridactylites L.;Momenteel niet bedreigd;Momenteel niet in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.35Z
27584;Vaatplanten;Vetblad;Pinguicula vulgaris L.;Verdwenen uit Vlaanderen en het Brussels Gewest;Regionaal uitgestorven;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.35Z
27585;Vaatplanten;Loos blaasjeskruid;Utricularia australis R. Brown;Kwetsbaar;Kwetsbaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.35Z
27586;Vaatplanten;Plat blaasjeskruid;Utricularia intermedia Hayne;Met verdwijning bedreigd;Ernstig bedreigd;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.35Z
27587;Vaatplanten;Klein blaasjeskruid;Utricularia minor L.;Bedreigd;Bedreigd;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.35Z
27588;Vaatplanten;Bleekgeel blaasjeskruid;Utricularia ochroleuca R. Hartm.;Met verdwijning bedreigd;Ernstig bedreigd;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.35Z
27589;Vaatplanten;Groot blaasjeskruid;Utricularia vulgaris L.;Zeldzaam;Bijna in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.35Z
27590;Vaatplanten;Walstrobremraap;Orobanche caryophyllacea Smith;Bedreigd;Bedreigd;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.35Z
27591;Vaatplanten;Klimopbremraap;Orobanche hederae Vaucher ex Duby;Bedreigd;Bedreigd;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.35Z
27592;Vaatplanten;Klavervreter;Orobanche minor Smith;Zeldzaam;Bijna in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.363Z
27593;Vaatplanten;Blauwe bremraap;Orobanche purpurea Jacq.;Zeldzaam;Bijna in gevaar;Regionaal;2006;Ja;Ja;Van Landuyt et al. (2006);nl-BE;2021-06-08T07:34:40.363Z
