speciesKey,scientificName,rank,taxonomicStatus,kingdom,includes
5495236,Phyllactinia corni H.D.Shin & M.J.Park,SPECIES,ACCEPTED,Fungi,5495236: Phyllactinia corni H.D.Shin & M.J.Park
5495325,Podosphaera schlechtendalii Lév.,SPECIES,ACCEPTED,Fungi,5495325: Podosphaera schlechtendalii Lév.
5514846,Ophiobolus saturejae Dobrozr.,SPECIES,ACCEPTED,Fungi,5514846: Ophiobolus saturejae Dobrozr.
5523781,Daphne blagayana Freyer,SPECIES,ACCEPTED,Plantae,5523781: Daphne blagayana Freyer
5530881,Corydalis cava (L.) Schweigg. & Körte,SPECIES,ACCEPTED,Plantae,5530881: Corydalis cava (L.) Schweigg. & Körte | 7948263: Corydalis cava subsp. marschalliana (Willd.) Hayek
5530883,Fumaria densiflora DC.,SPECIES,ACCEPTED,Plantae,5530883: Fumaria densiflora DC.
5531762,Fumaria rostellata Knaf,SPECIES,ACCEPTED,Plantae,5530664: Fumaria jankae Hausskn. | 5531762: Fumaria rostellata Knaf | 5531822: Fumaria prehensilis Kit.
5540649,Trinia kitaibelii M.Bieb.,SPECIES,ACCEPTED,Plantae,5540649: Trinia kitaibelii M.Bieb.
5540777,Cervaria rivini Gaertn.,SPECIES,ACCEPTED,Plantae,3632037: Peucedanum cervaria (L.) Lapeyr.
5560037,Linaria alpina (L.) Mill.,SPECIES,ACCEPTED,Plantae,5560037: Linaria alpina (L.) Mill.
5562440,Linaria ×hybrida Schur,SPECIES,ACCEPTED,Plantae,5562440: Linaria ×hybrida Schur
5562956,Linaria arvensis (L.) Desf.,SPECIES,ACCEPTED,Plantae,5562956: Linaria arvensis (L.) Desf.
5567560,Chrysosplenium alpinum Schur,SPECIES,ACCEPTED,Plantae,5567560: Chrysosplenium alpinum Schur
5567578,"Micranthes stellaris (L.) Galasso, Banfi & Soldano",SPECIES,ACCEPTED,Plantae,"3032808: Saxifraga stellaris L. | 5567578: Micranthes stellaris (L.) Galasso, Banfi & Soldano"
5568188,Bassia laniflora (S.G.Gmel.) A.J.Scott,SPECIES,ACCEPTED,Plantae,5568294: Kochia laniflora (S.G.Gmel.) Borbás
5568361,Dysphania multifida (L.) Mosyakin & Clemants,SPECIES,ACCEPTED,Plantae,5568361: Dysphania multifida (L.) Mosyakin & Clemants
5568428,Dysphania botrys (L.) Mosyakin & Clemants,SPECIES,ACCEPTED,Plantae,3083858: Chenopodium botrys L. | 5568428: Dysphania botrys (L.) Mosyakin & Clemants
5568446,Dysphania ambrosioides (L.) Mosyakin & Clemants,SPECIES,ACCEPTED,Plantae,5568446: Dysphania ambrosioides (L.) Mosyakin & Clemants
5578472,Globularia bisnagarica L.,SPECIES,ACCEPTED,Plantae,5578447: Globularia punctata Lapeyr.
5583978,Silene dinarica Spreng.,SPECIES,ACCEPTED,Plantae,5583978: Silene dinarica Spreng.
5584051,Silene densiflora d'Urv.,SPECIES,ACCEPTED,Plantae,7735273: Silene densiflora
5585723,Stellaria angustifolia Hook.,SPECIES,ACCEPTED,Plantae,5585723: Stellaria angustifolia Hook.
5585899,Silene nemoralis Waldst. & Kit.,SPECIES,ACCEPTED,Plantae,5585899: Silene nemoralis Waldst. & Kit.
5586236,Gypsophila pallasii Ikonn.,SPECIES,ACCEPTED,Plantae,5586236: Gypsophila pallasii Ikonn.
5586429,Gypsophila glomerata Pall. ex M.Bieb.,SPECIES,ACCEPTED,Plantae,5586429: Gypsophila glomerata Pall. ex M.Bieb. | 8677818: Gypsophila glomerata Pall.
5586946,Sabulina viscosa (Schreb.) Rchb.,SPECIES,ACCEPTED,Plantae,3810783: Minuartia viscosa (Schreb.) Schinz & Thell.
5588179,Silene exscapa All.,SPECIES,ACCEPTED,Plantae,5588179: Silene exscapa All.
5588234,Silene supina M.Bieb.,SPECIES,ACCEPTED,Plantae,5588234: Silene supina M.Bieb.
5594382,Tetradium daniellii (Benn.) T.G.Hartley,SPECIES,ACCEPTED,Plantae,5594382: Tetradium daniellii (Benn.) T.G.Hartley
5595243,Schenkia spicata (L.) G.Mans.,SPECIES,ACCEPTED,Plantae,5414470: Centaurium spicatum (L.) Fritsch
5602664,Canna generalis L.H.Bailey,SPECIES,ACCEPTED,Plantae,5602664: Canna generalis L.H.Bailey
5605565,Thymus roegneri K.Koch,SPECIES,ACCEPTED,Plantae,5605565: Thymus roegneri K.Koch
5605751,Lycopus exaltatus L.f.,SPECIES,ACCEPTED,Plantae,5605751: Lycopus exaltatus L.f.
5606081,Thymus odoratissimus Mill.,SPECIES,ACCEPTED,Plantae,7307367: Thymus glabrescens Willd.
5606547,Thymus zygioides Griseb.,SPECIES,ACCEPTED,Plantae,5606547: Thymus zygioides Griseb.
5607431,Thymus collinus M.Bieb.,SPECIES,ACCEPTED,Plantae,5607431: Thymus collinus M.Bieb.
5607554,Thymus bulgaricus (Domin & Podp.) Ronniger,SPECIES,ACCEPTED,Plantae,5607554: Thymus bulgaricus (Domin & Podp.) Ronniger
5609333,Scutellaria hastifolia L.,SPECIES,ACCEPTED,Plantae,5609333: Scutellaria hastifolia L.
5610414,Calamintha ×jahniana Simonk.,SPECIES,ACCEPTED,Plantae,3895065: Acinos ×jahnianus (Simonk.) Soják
5610415,Calamintha intermedia Velen.,SPECIES,ACCEPTED,Plantae,5610415: Calamintha intermedia Velen.
5615962,Isopyrum thalictroides L.,SPECIES,ACCEPTED,Plantae,5615962: Isopyrum thalictroides L.
5616025,Hepatica transsilvanica Fuss,SPECIES,ACCEPTED,Plantae,5616025: Hepatica transsilvanica Fuss
5616342,Adonis ×hybrida C.F.Wolff ex Nyman,SPECIES,ACCEPTED,Plantae,5616410: Adonis ×transsilvanica Simonov.
5616463,Adonis microcarpa DC.,SPECIES,ACCEPTED,Plantae,5616463: Adonis microcarpa DC.
5616594,"Adonis wolgensis Steven ex DC., 1817",SPECIES,DOUBTFUL,Plantae,"5616594: Adonis wolgensis Steven ex DC., 1817"
5616602,Actaea europaea (Schipcz.) J.Compton,SPECIES,ACCEPTED,Plantae,5616602: Actaea europaea (Schipcz.) J.Compton
5617600,Alcea biennis Winters,SPECIES,ACCEPTED,Plantae,5617600: Alcea biennis Winters
5632712,Trifolium rodnense Porcius,SPECIES,ACCEPTED,Plantae,5632712: Trifolium rodnense Porcius
5639535,Loranthus europaeus Jacq.,SPECIES,ACCEPTED,Plantae,5639535: Loranthus europaeus Jacq.
5640455,Primula minima L.,SPECIES,ACCEPTED,Plantae,5640455: Primula minima L.
5640570,Primula matthioli K.Richt.,SPECIES,ACCEPTED,Plantae,7290560: Cortusa matthioli L. | 9764749: Primula matthioli (L.) V.A.Richt.
5646136,Elatine alsinastrum L.,SPECIES,ACCEPTED,Plantae,5646136: Elatine alsinastrum L.
5660450,Pulmonaria rubra Schott,SPECIES,ACCEPTED,Plantae,5660450: Pulmonaria rubra Schott
5660579,Pulmonaria affinis Jord.,SPECIES,ACCEPTED,Plantae,5660579: Pulmonaria affinis Jord.
5662089,Anchusa ochroleuca M.Bieb.,SPECIES,ACCEPTED,Plantae,5662089: Anchusa ochroleuca M.Bieb.
5663442,Viola jooi Janka,SPECIES,ACCEPTED,Plantae,5663442: Viola jooi Janka
5663802,Viola ambigua Waldst. & Kit.,SPECIES,ACCEPTED,Plantae,5663802: Viola ambigua Waldst. & Kit.
5663865,Viola alpestris Hegetschw.,SPECIES,ACCEPTED,Plantae,5663865: Viola alpestris Hegetschw.
5663962,Viola reichenbachiana Jord. ex Boreau,SPECIES,ACCEPTED,Plantae,5663962: Viola reichenbachiana Jord. ex Boreau
5664290,Viola hirta L.,SPECIES,ACCEPTED,Plantae,5664290: Viola hirta L.
5664390,Viola stagnina Kit.,SPECIES,ACCEPTED,Plantae,5664390: Viola stagnina Kit.
5664655,Viola declinata Waldst. & Kit.,SPECIES,ACCEPTED,Plantae,5664655: Viola declinata Waldst. & Kit.
5664792,Viola dacica Borbás,SPECIES,ACCEPTED,Plantae,5664792: Viola dacica Borbás
5667864,Pinguicula alpina L.,SPECIES,ACCEPTED,Plantae,5667864: Pinguicula alpina L.
5669756,Urtica kioviensis Rogow.,SPECIES,ACCEPTED,Plantae,5669756: Urtica kioviensis Rogow.
5673972,Setaria helvola (L.f.) Roem. & Schult.,SPECIES,ACCEPTED,Plantae,5289693: Setaria pumila (Poir.) Roem. & Schult.
5674152,Hordelymus europaeus (L.) Jess. ex Harz,SPECIES,ACCEPTED,Plantae,5674152: Hordelymus europaeus (L.) Jess. ex Harz
5690287,Sedum cepaea L.,SPECIES,ACCEPTED,Plantae,5690287: Sedum cepaea L.
5692556,Serratula heterophilla Desf.,SPECIES,ACCEPTED,Plantae,5692556: Serratula heterophilla Desf.
5694431,Jurinea tzar-ferdinandii Davidov,SPECIES,ACCEPTED,Plantae,5694431: Jurinea tzar-ferdinandii Davidov
5697706,Taraxacum index Sonck,SPECIES,ACCEPTED,Plantae,5697706: Taraxacum index Sonck
5698180,"Echinops banaticus Rochel & Borza, 1942",SPECIES,ACCEPTED,Plantae,"5698180: Echinops banaticus Rochel & Borza, 1942"
5706486,"Glis glis (Linnaeus, 1766)",SPECIES,ACCEPTED,Animalia,"5706486: Glis glis (Linnaeus, 1766)"
5706764,"Myodes glareolus (Schreber, 1780)",SPECIES,ACCEPTED,Animalia,"5706764: Myodes glareolus (Schreber, 1780)"
5707150,"Pipistrellus pygmaeus (Leach, 1825)",SPECIES,ACCEPTED,Animalia,"5707150: Pipistrellus pygmaeus (Leach, 1825)"
5710130,Kurzia pauciflora (Dicks.) Grolle,SPECIES,ACCEPTED,Plantae,5710130: Kurzia pauciflora (Dicks.) Grolle
5710215,Metzgeria conjugata Lindb.,SPECIES,ACCEPTED,Plantae,5710215: Metzgeria conjugata Lindb.
5710240,Metzgeria pubescens (Schrank) Raddi,SPECIES,ACCEPTED,Plantae,2689514: Apometzgeria pubescens (Schrank) Kuwah. | 5710240: Metzgeria pubescens (Schrank) Raddi
5710381,Phyllophora pseudoceranoïdes (S.G.Gmelin) Newroth & A.R.A.Taylor,SPECIES,ACCEPTED,Plantae,5710381: Phyllophora pseudoceranoïdes (S.G.Gmelin) Newroth & A.R.A.Taylor
5710930,Plagiothecium undulatum (Hedw.) Schimp.,SPECIES,ACCEPTED,Plantae,5710930: Plagiothecium undulatum (Hedw.) Schimp.
5714374,"Nymphalis vaualbum (Denis & Schiffermüller, 1775)",SPECIES,ACCEPTED,Animalia,"5714371: Nymphalis l-album (Esper, 1781) | 5714374: Nymphalis vaualbum (Denis & Schiffermüller, 1775) | 10387452: BOLD:AAA3239"
5714680,"Plebejus argyrognomon (Bergstrasser, 1779)",SPECIES,ACCEPTED,Animalia,"5714680: Plebejus argyrognomon (Bergstrasser, 1779)"
5714690,"Plebejus idas (Linnaeus, 1761)",SPECIES,ACCEPTED,Animalia,"5714690: Plebejus idas (Linnaeus, 1761)"
5714973,"Xestia c-nigrum (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5714973: Xestia c-nigrum (Linnaeus, 1758)"
5715004,"Xestia speciosa (Hübner, 1813)",SPECIES,ACCEPTED,Animalia,"5715004: Xestia speciosa (Hübner, 1813)"
5716406,"Dyschirius salinus Schaum, 1843",SPECIES,ACCEPTED,Animalia,"5716406: Dyschirius salinus Schaum, 1843"
5716411,"Pogonus littoralis (Duftschmid, 1812)",SPECIES,ACCEPTED,Animalia,"5716411: Pogonus littoralis (Duftschmid, 1812)"
5716418,Dolichosoma lineare (Rossi),SPECIES,ACCEPTED,Animalia,5716418: Dolichosoma lineare (Rossi)
5716472,"Ephemera danica Müller, 1764",SPECIES,ACCEPTED,Animalia,"5716472: Ephemera danica Müller, 1764"
5716791,"Diogenes pugilator (P.Roux, 1829)",SPECIES,ACCEPTED,Animalia,"5716791: Diogenes pugilator (P.Roux, 1829)"
5721801,"Trigonostomum mirabile (Pereyaslawzewa, 1892) Graff, 1905",SPECIES,ACCEPTED,Animalia,"5721801: Trigonostomum mirabile (Pereyaslawzewa, 1892) Graff, 1905"
5722222,"Plectus inquirendus Andrássy, 1958",SPECIES,ACCEPTED,Animalia,"5722222: Plectus inquirendus Andrássy, 1958"
5725685,"Viviparus viviparus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5725685: Viviparus viviparus (Linnaeus, 1758)"
5727892,"Tritia reticulata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2303019: Nassarius reticulatus (Linnaeus, 1758)"
5728947,"Donacilla cornea (Poli, 1791)",SPECIES,ACCEPTED,Animalia,"5728947: Donacilla cornea (Poli, 1791)"
5729032,"Donax trunculus Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5729032: Donax trunculus Linnaeus, 1758"
5732924,"Phyllomorpha laciniata (Villers, 1789)",SPECIES,ACCEPTED,Animalia,"5732924: Phyllomorpha laciniata (Villers, 1789)"
5733449,"Camptopus lateralis (Germar, 1817)",SPECIES,ACCEPTED,Animalia,"5733449: Camptopus lateralis (Germar, 1817)"
5733462,"Myrmus miriformis (Fallén, 1807)",SPECIES,ACCEPTED,Animalia,"5733462: Myrmus miriformis (Fallén, 1807)"
5739290,"Phalaropus lobatus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5739290: Phalaropus lobatus (Linnaeus, 1758)"
5739298,"Aegolius funereus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5739298: Aegolius funereus (Linnaeus, 1758)"
5739315,"Phoenicurus ochruros (S.G.Gmelin, 1774)",SPECIES,ACCEPTED,Animalia,"5739315: Phoenicurus ochruros (S.G.Gmelin, 1774) | 6089227: Phoenicurus ochruros gibraltariensis (Gmelin, 1789)"
5739317,"Phoenicurus phoenicurus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5739317: Phoenicurus phoenicurus (Linnaeus, 1758) | 6089280: Phoenicurus phoenicurus samamisicus (Hablizl, 1783) | 7340983: Phoenicurus phoenicurus phoenicurus"
5739359,"Iduna caligata (Lichtenstein, 1823)",SPECIES,ACCEPTED,Animalia,"5739359: Iduna caligata (Lichtenstein, 1823)"
5739361,"Iduna pallida (Hemprich & Ehrenberg, 1833)",SPECIES,ACCEPTED,Animalia,"5739361: Iduna pallida (Hemprich & Ehrenberg, 1833) | 7659767: Iduna pallida elaeica (A.Lindermayer, 1843)"
5739437,"Plecotus austriacus (J.Fischer, 1829)",SPECIES,ACCEPTED,Animalia,"5739437: Plecotus austriacus (J.Fischer, 1829)"
5739539,"Barbus barbus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5739539: Barbus barbus (Linnaeus, 1758)"
5739559,"Barbus meridionalis Risso, 1827",SPECIES,ACCEPTED,Animalia,"5739559: Barbus meridionalis Risso, 1827"
5741020,"Diplostomum baeri Dubois, 1937",SPECIES,ACCEPTED,Animalia,"5741020: Diplostomum baeri Dubois, 1937"
5741036,"Diplostomum spathaceum (Rudolphi, 1819) Olsson, 1876",SPECIES,ACCEPTED,Animalia,"5741036: Diplostomum spathaceum (Rudolphi, 1819) Olsson, 1876"
5741049,"Diplostomum pseudospathaceum Niewiadomska, 1984",SPECIES,ACCEPTED,Animalia,"5741049: Diplostomum pseudospathaceum Niewiadomska, 1984 | 9900208: BOLD:ACR1734"
5742390,"Scolopendra cingulata Latreille, 1829",SPECIES,ACCEPTED,Animalia,"5742390: Scolopendra cingulata Latreille, 1829"
5742495,"Panorpa communis Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5742495: Panorpa communis Linnaeus, 1758 | 5742531: Panorpa vulgaris Imhoff & Labram, 1845"
5742496,"Panorpa germanica Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5742496: Panorpa germanica Linnaeus, 1758"
5742537,"Panorpa alpina Rambur, 1842",SPECIES,ACCEPTED,Animalia,"5742537: Panorpa alpina Rambur, 1842"
5743112,"Dorcus parallelipipedus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5743112: Dorcus parallelipipedus (Linnaeus, 1758)"
5743122,"Lucanus cervus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5743122: Lucanus cervus (Linnaeus, 1758) | 5743123: Lucanus cervus cervus"
5743466,"Bostrichus capucinus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5743466: Bostrichus capucinus (Linnaeus, 1758)"
5743878,"Podabrus alpinus (Paykull, 1798)",SPECIES,ACCEPTED,Animalia,"5743878: Podabrus alpinus (Paykull, 1798)"
5743968,"Cantharis pellucida Fabricius, 1792",SPECIES,ACCEPTED,Animalia,"5743968: Cantharis pellucida Fabricius, 1792"
5743995,"Cantharis fusca Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5743995: Cantharis fusca Linnaeus, 1758"
5744091,"Cantharis nigricans (Müller, 1776)",SPECIES,ACCEPTED,Animalia,"5744091: Cantharis nigricans (Müller, 1776)"
5744106,"Cantharis rustica Fallén, 1807",SPECIES,ACCEPTED,Animalia,"5744106: Cantharis rustica Fallén, 1807"
5744135,"Cantharis livida Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5744135: Cantharis livida Linnaeus, 1758"
5744295,"Lampyris noctiluca (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5744295: Lampyris noctiluca (Linnaeus, 1758)"
5744412,"Ptosima undecimmaculata (Herbst, 1784)",SPECIES,ACCEPTED,Animalia,"5744412: Ptosima undecimmaculata (Herbst, 1784)"
5744560,"Dicerca alni (Fischer von Waldheim, 1824)",SPECIES,ACCEPTED,Animalia,"5744560: Dicerca alni (Fischer von Waldheim, 1824)"
5744562,"Dicerca furcata (Thunberg, 1787)",SPECIES,ACCEPTED,Animalia,"5744562: Dicerca furcata (Thunberg, 1787)"
5744570,"Dicerca aenea (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"5744570: Dicerca aenea (Linnaeus, 1767)"
5744968,"Dascillus cervinus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5744968: Dascillus cervinus (Linnaeus, 1758)"
5745344,"Hydrophilus aterrimus Eschscholtz, 1822",SPECIES,ACCEPTED,Animalia,"5745344: Hydrophilus aterrimus Eschscholtz, 1822"
5745349,"Hydrophilus piceus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5745349: Hydrophilus piceus (Linnaeus, 1758)"
5746230,"Othius permutatus Assing, 1997",SPECIES,ACCEPTED,Animalia,"5746230: Othius permutatus Assing, 1997"
5746564,"Medon brunneus (Erichson, 1839)",SPECIES,ACCEPTED,Animalia,"5746564: Medon brunneus (Erichson, 1839)"
5746794,"Oxyporus rufus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5746794: Oxyporus rufus (Linnaeus, 1758)"
5746803,"Scaphidium quadrimaculatum A.G.Olivier, 1790",SPECIES,ACCEPTED,Animalia,"5746803: Scaphidium quadrimaculatum A.G.Olivier, 1790"
5748264,"Trichodes apiarius (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5748264: Trichodes apiarius (Linnaeus, 1758)"
5749357,"Sospita vigintiguttata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5749357: Sospita vigintiguttata (Linnaeus, 1758)"
5749477,"Scymnus abietis (Paykull, 1798)",SPECIES,ACCEPTED,Animalia,"5749477: Scymnus abietis (Paykull, 1798)"
5749490,"Scymnus rubromaculatus (Goeze, 1777)",SPECIES,ACCEPTED,Animalia,"5749490: Scymnus rubromaculatus (Goeze, 1777)"
5749524,"Scymnus interruptus (Goeze, 1777)",SPECIES,ACCEPTED,Animalia,"5749524: Scymnus interruptus (Goeze, 1777)"
5750452,"Crypticus quisquilius (Linnaeus, 1760)",SPECIES,ACCEPTED,Animalia,"5750452: Crypticus quisquilius (Linnaeus, 1760)"
5750461,"Diaperis boleti (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5750461: Diaperis boleti (Linnaeus, 1758)"
5751064,"Mylabris variabilis (Pallas, 1781)",SPECIES,ACCEPTED,Animalia,"5751064: Mylabris variabilis (Pallas, 1781)"
5751237,"Pyrochroa coccinea (Linnaeus, 1761)",SPECIES,ACCEPTED,Animalia,"5751237: Pyrochroa coccinea (Linnaeus, 1761)"
5751423,"Semanotus russicus (Fabricius, 1776)",SPECIES,ACCEPTED,Animalia,"5751423: Semanotus russicus (Fabricius, 1776)"
5752068,"Galeruca pomonae (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"5752068: Galeruca pomonae (Scopoli, 1763)"
5752087,"Galeruca tanaceti (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5752087: Galeruca tanaceti (Linnaeus, 1758)"
5752979,"Strophosoma melanogrammum (Forster, 1771)",SPECIES,ACCEPTED,Animalia,"5752979: Strophosoma melanogrammum (Forster, 1771)"
5753486,"Platyrhinus resinosus (J.A.Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"5753486: Platyrhinus resinosus (J.A.Scopoli, 1763)"
5753612,"Cychrus caraboides (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5753612: Cychrus caraboides (Linnaeus, 1758)"
5753656,"Oodes gracilis A. & G.B.Villa, 1833",SPECIES,ACCEPTED,Animalia,"5753656: Oodes gracilis A. & G.B.Villa, 1833"
5753720,"Poecilus versicolor (Sturm, 1824)",SPECIES,ACCEPTED,Animalia,"5753720: Poecilus versicolor (Sturm, 1824)"
5753725,"Poecilus lepidus (Leske, 1785)",SPECIES,ACCEPTED,Animalia,"5753725: Poecilus lepidus (Leske, 1785)"
5754751,"Abax schueppeli Palliardi, 1825",SPECIES,ACCEPTED,Animalia,"5754751: Abax schueppeli Palliardi, 1825"
5754817,"Abax parallelus (Duftschmid, 1812)",SPECIES,ACCEPTED,Animalia,"5754817: Abax parallelus (Duftschmid, 1812)"
5754894,"Chlaenius spoliatus (P.Rossi, 1792)",SPECIES,ACCEPTED,Animalia,"5754894: Chlaenius spoliatus (P.Rossi, 1792)"
5754974,"Anchomenus dorsalis (Pontoppidan, 1763)",SPECIES,ACCEPTED,Animalia,"5754974: Anchomenus dorsalis (Pontoppidan, 1763)"
5755454,"Dolichus halensis (Schaller, 1783)",SPECIES,ACCEPTED,Animalia,"5755454: Dolichus halensis (Schaller, 1783)"
5755687,"Harpalus melancholicus Dejean, 1829",SPECIES,ACCEPTED,Animalia,"5755687: Harpalus melancholicus Dejean, 1829"
5755952,"Stenolophus mixtus (Herbst, 1784)",SPECIES,ACCEPTED,Animalia,"5755952: Stenolophus mixtus (Herbst, 1784)"
5756015,"Badister unipustulatus Bonelli, 1813",SPECIES,ACCEPTED,Animalia,"5756015: Badister unipustulatus Bonelli, 1813"
5756377,"Pogonus iridipennis Nicolai, 1822",SPECIES,ACCEPTED,Animalia,"5756377: Pogonus iridipennis Nicolai, 1822"
5757996,"Tibicina haematodes (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"5757996: Tibicina haematodes (Scopoli, 1763)"
5758736,"Rhaphigaster nebulosa (Poda, 1761)",SPECIES,ACCEPTED,Animalia,"5758736: Rhaphigaster nebulosa (Poda, 1761)"
5758737,"Pentatoma rufipes (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5758737: Pentatoma rufipes (Linnaeus, 1758)"
5758763,"Stagonomus bipunctatus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5758763: Stagonomus bipunctatus (Linnaeus, 1758)"
5758789,"Eurygaster maura (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5758789: Eurygaster maura (Linnaeus, 1758)"
5758803,"Microporus nigrita (J.C.Fabricius, 1794)",SPECIES,ACCEPTED,Animalia,"5758803: Microporus nigrita (J.C.Fabricius, 1794)"
5758805,"Tritomegas bicolor (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5758805: Tritomegas bicolor (Linnaeus, 1758)"
5758809,"Tritomegas sexmaculatus (Rambur, 1839)",SPECIES,ACCEPTED,Animalia,"5758809: Tritomegas sexmaculatus (Rambur, 1839)"
5758810,"Legnotus limbosus (Geoffroy, 1785)",SPECIES,ACCEPTED,Animalia,"5758810: Legnotus limbosus (Geoffroy, 1785)"
5758856,"Rhyparochromus phoeniceus (Rossi, 1794)",SPECIES,ACCEPTED,Animalia,"5758856: Rhyparochromus phoeniceus (Rossi, 1794)"
5758866,"Xanthochilus quadratus (Fabricius, 1798)",SPECIES,ACCEPTED,Animalia,"5758866: Xanthochilus quadratus (Fabricius, 1798)"
5759055,"Liocoris tripustulatus (Fabricius, 1781)",SPECIES,ACCEPTED,Animalia,"5759055: Liocoris tripustulatus (Fabricius, 1781)"
5759126,"Halticus luteicollis (Panzer, 1804)",SPECIES,ACCEPTED,Animalia,"5759126: Halticus luteicollis (Panzer, 1804)"
5759188,"Orthonotus rufifrons (Fallen, 1807)",SPECIES,ACCEPTED,Animalia,"5759188: Orthonotus rufifrons (Fallen, 1807)"
5759224,"Hoplomachus thunbergii (Fallen, 1807)",SPECIES,ACCEPTED,Animalia,"5759224: Hoplomachus thunbergii (Fallen, 1807)"
5759491,"Abia fasciata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5759491: Abia fasciata (Linnaeus, 1758)"
5759492,"Abia sericea (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"5759492: Abia sericea (Linnaeus, 1767)"
5759509,"Fenella nigrita Westwood, 1839",SPECIES,ACCEPTED,Animalia,"5759509: Fenella nigrita Westwood, 1839"
5760758,"Philanthus triangulum (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"5760758: Philanthus triangulum (Fabricius, 1775)"
5766554,"Melanostoma mellinum Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5766554: Melanostoma mellinum Linnaeus, 1758"
5768149,"Jordanita subsolana (Staudinger, 1862)",SPECIES,ACCEPTED,Animalia,"5768149: Jordanita subsolana (Staudinger, 1862)"
5768179,"Jordanita globulariae (Hübner, 1793)",SPECIES,ACCEPTED,Animalia,"5768179: Jordanita globulariae (Hübner, 1793)"
5769068,"Agriopis marginaria (Fabricius, 1776)",SPECIES,ACCEPTED,Animalia,"5769068: Agriopis marginaria (Fabricius, 1776)"
5769072,"Agriopis aurantiaria (Hübner, 1799)",SPECIES,ACCEPTED,Animalia,"5769072: Agriopis aurantiaria (Hübner, 1799)"
5769191,"Malacosoma castrense (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5769191: Malacosoma castrense (Linnaeus, 1758)"
5771797,"Platytes cerussella (Denis & Schiffermüller, 1775)",SPECIES,ACCEPTED,Animalia,"5771797: Platytes cerussella (Denis & Schiffermüller, 1775) | 10325673: BOLD:AAF4169"
5772063,"Acontia trabealis (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"5772063: Acontia trabealis (Scopoli, 1763) | 5884163: Emmelia trabealis (Scopoli, 1763)"
5772169,"Mythimna unipuncta (Haworth, 1809)",SPECIES,ACCEPTED,Animalia,"5772169: Mythimna unipuncta (Haworth, 1809)"
5772176,"Mythimna ferrago (Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"5772176: Mythimna ferrago (Fabricius, 1787)"
5772178,"Mythimna albipuncta (Denis & Schiffermüller, 1775)",SPECIES,ACCEPTED,Animalia,"5772178: Mythimna albipuncta (Denis & Schiffermüller, 1775)"
5772196,"Mythimna pallens (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5772196: Mythimna pallens (Linnaeus, 1758)"
5772199,"Mythimna conigera (Denis & Schiffermüller, 1775)",SPECIES,ACCEPTED,Animalia,"5772199: Mythimna conigera (Denis & Schiffermüller, 1775)"
5772205,"Mythimna straminea (Treitschke, 1825)",SPECIES,ACCEPTED,Animalia,"5772205: Mythimna straminea (Treitschke, 1825)"
