id	taxonID	scientificName	kingdom	phylum	class	order	family	genus	taxonRank	vernacularName	nomenclaturalCode	language	license	rightsHolder	accessRights	datasetID	datasetName
INBO_RL_EMP_2001_NONVAL_41	INBO_RL_EMP_2001_NONVAL_41	Empis albopilosa	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_42	INBO_RL_EMP_2001_NONVAL_42	Empis bicuspidata	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_43	INBO_RL_EMP_2001_NONVAL_43	Empis borealis	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_44	INBO_RL_EMP_2001_NONVAL_44	Empis caudatula	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_45	INBO_RL_EMP_2001_NONVAL_45	Empis chioptera	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_46	INBO_RL_EMP_2001_NONVAL_46	Empis ciliata	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_47	INBO_RL_EMP_2001_NONVAL_47	Empis decora	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_48	INBO_RL_EMP_2001_NONVAL_48	Empis digramma	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_49	INBO_RL_EMP_2001_NONVAL_49	Empis femorata	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_5	INBO_RL_EMP_2001_NONVAL_5	Bicellaria spuria	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Bicellaria	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_50	INBO_RL_EMP_2001_NONVAL_50	Empis grisea	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_51	INBO_RL_EMP_2001_NONVAL_51	Empis livida	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_52	INBO_RL_EMP_2001_NONVAL_52	Empis lutea	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_53	INBO_RL_EMP_2001_NONVAL_53	Empis near acinerea	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	infraspecificname		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_54	INBO_RL_EMP_2001_NONVAL_54	Empis nigricans	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_55	INBO_RL_EMP_2001_NONVAL_55	Empis nigripes	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_56	INBO_RL_EMP_2001_NONVAL_56	Empis nitida	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_57	INBO_RL_EMP_2001_NONVAL_57	Empis nuntia	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_58	INBO_RL_EMP_2001_NONVAL_58	Empis opaca	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_59	INBO_RL_EMP_2001_NONVAL_59	Empis pennipes	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_6	INBO_RL_EMP_2001_NONVAL_6	Bicellaria subpilosa	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Bicellaria	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_60	INBO_RL_EMP_2001_NONVAL_60	Empis planetica	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_61	INBO_RL_EMP_2001_NONVAL_61	Empis praevia	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_62	INBO_RL_EMP_2001_NONVAL_62	Empis prodromus	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_63	INBO_RL_EMP_2001_NONVAL_63	Empis punctata	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_64	INBO_RL_EMP_2001_NONVAL_64	Empis pusio	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_65	INBO_RL_EMP_2001_NONVAL_65	Empis rufiventris	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_66	INBO_RL_EMP_2001_NONVAL_66	Empis serotina	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_67	INBO_RL_EMP_2001_NONVAL_67	Empis stercorea	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_68	INBO_RL_EMP_2001_NONVAL_68	Empis tessellata	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_69	INBO_RL_EMP_2001_NONVAL_69	Empis trigramma	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_7	INBO_RL_EMP_2001_NONVAL_7	Bicellaria sulcata	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Bicellaria	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_70	INBO_RL_EMP_2001_NONVAL_70	Empis variegata	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_71	INBO_RL_EMP_2001_NONVAL_71	Empis vitripennis	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_72	INBO_RL_EMP_2001_NONVAL_72	Empis woodi	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_73	INBO_RL_EMP_2001_NONVAL_73	Euthyneura gyllenhali	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Euthyneura	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_74	INBO_RL_EMP_2001_NONVAL_74	Euthyneura myrtilli	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Euthyneura	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_75	INBO_RL_EMP_2001_NONVAL_75	Gloma fuscipennis	Animalia	Arthropoda	Insecta	Diptera	Brachystomatidae	Gloma	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_76	INBO_RL_EMP_2001_NONVAL_76	Heleodromia immaculata	Animalia	Arthropoda	Insecta	Diptera	Brachystomatidae	Heleodromia	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_77	INBO_RL_EMP_2001_NONVAL_77	Hemerodromia unilineata	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hemerodromia	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_78	INBO_RL_EMP_2001_NONVAL_78	Hilara albipennis	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_79	INBO_RL_EMP_2001_NONVAL_79	Hilara anglodanica	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_8	INBO_RL_EMP_2001_NONVAL_8	Bicellaria vana	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Bicellaria	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_80	INBO_RL_EMP_2001_NONVAL_80	Hilara beckeri	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_81	INBO_RL_EMP_2001_NONVAL_81	Hilara bistriata	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_82	INBO_RL_EMP_2001_NONVAL_82	Hilara brevistyla	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_83	INBO_RL_EMP_2001_NONVAL_83	Hilara brevivittata	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_84	INBO_RL_EMP_2001_NONVAL_84	Hilara canescens	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_85	INBO_RL_EMP_2001_NONVAL_85	Hilara chorica	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_86	INBO_RL_EMP_2001_NONVAL_86	Hilara clypeata	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_87	INBO_RL_EMP_2001_NONVAL_87	Hilara cornicula	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_88	INBO_RL_EMP_2001_NONVAL_88	Hilara curtisi	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_89	INBO_RL_EMP_2001_NONVAL_89	Hilara discoidalis	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_9	INBO_RL_EMP_2001_NONVAL_9	Chelifera precabunda	Animalia	Arthropoda	Insecta	Diptera	Empididae	Chelifera	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_90	INBO_RL_EMP_2001_NONVAL_90	Hilara flavipes	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_91	INBO_RL_EMP_2001_NONVAL_91	Hilara fuscipes	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_92	INBO_RL_EMP_2001_NONVAL_92	Hilara gallica	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_93	INBO_RL_EMP_2001_NONVAL_93	Hilara griseifrons	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_94	INBO_RL_EMP_2001_NONVAL_94	Hilara griseola	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_95	INBO_RL_EMP_2001_NONVAL_95	Hilara hirtipes	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_96	INBO_RL_EMP_2001_NONVAL_96	Hilara intermedia	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_97	INBO_RL_EMP_2001_NONVAL_97	Hilara interstincta	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_98	INBO_RL_EMP_2001_NONVAL_98	Hilara litorea	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_EMP_2001_NONVAL_99	INBO_RL_EMP_2001_NONVAL_99	Hilara lugubris	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	species		ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_FIS_1998_NONVAL_1	INBO_RL_FIS_1998_NONVAL_1	Abramis brama	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Abramis	species	Brasem	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_FIS_1998_NONVAL_10	INBO_RL_FIS_1998_NONVAL_10	Barbus barbus	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Barbus	species	Barbeel	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_FIS_1998_NONVAL_11	INBO_RL_FIS_1998_NONVAL_11	Blicca bjoerkna	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Blicca	species	Bliek	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_FIS_1998_NONVAL_12	INBO_RL_FIS_1998_NONVAL_12	Carassius auratus auratus	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Carassius	infraspecificname	Goudvis	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_FIS_1998_NONVAL_13	INBO_RL_FIS_1998_NONVAL_13	Carassius auratus gibelio	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Carassius	infraspecificname	Giebel	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_FIS_1998_NONVAL_14	INBO_RL_FIS_1998_NONVAL_14	Carassius carassius	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Carassius	species	Kroeskarper	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_FIS_1998_NONVAL_15	INBO_RL_FIS_1998_NONVAL_15	Chelon labrosus	Animalia	Chordata	Actinopterygii	Mugiliformes	Mugilidae	Chelon	species	Diklipharder	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_FIS_1998_NONVAL_16	INBO_RL_FIS_1998_NONVAL_16	Chondrostoma nasus	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Chondrostoma	species	Sneep	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_FIS_1998_NONVAL_17	INBO_RL_FIS_1998_NONVAL_17	Cobitis taenia	Animalia	Chordata	Actinopterygii	Cypriniformes	Cobitidae	Cobitis	species	Kleine modderkruiper	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_FIS_1998_NONVAL_18	INBO_RL_FIS_1998_NONVAL_18	Coregonus lavaretus	Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Coregonus	species	Grote marene	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_FIS_1998_NONVAL_19	INBO_RL_FIS_1998_NONVAL_19	Coregonus oxyrynchus	Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Coregonus	species	Houting	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_FIS_1998_NONVAL_2	INBO_RL_FIS_1998_NONVAL_2	Acipenser sturio	Animalia	Chordata	Actinopterygii	Acipenseriformes	Acipenseridae	Acipenser	species	Atlantische steur	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
INBO_RL_FIS_1998_NONVAL_20	INBO_RL_FIS_1998_NONVAL_20	Cottus gobio	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Cottidae	Cottus	species	Rivierdonderpad	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/54nwog	Non-validated red lists of Flanders, Belgium
