id	locationID	locality	countryCode	occurrenceStatus	threatStatus	establishmentMeans	eventDate	source	occurrenceRemarks
INBO_RL_CAR_1995_NONVAL_344	ISO_3166:BE-VLG	Flanders	BE	present	NE		1995	Desender et al. (1995)	Niet geëvalueerd
INBO_RL_CAR_1995_NONVAL_345	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_346	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_347	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1995	Desender et al. (1995)	Kwetsbaar
INBO_RL_CAR_1995_NONVAL_348	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_349	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_35	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_350	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_351	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	1995	Desender et al. (1995)	Bedreigd
INBO_RL_CAR_1995_NONVAL_352	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	1995	Desender et al. (1995)	Bedreigd
INBO_RL_CAR_1995_NONVAL_353	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_354	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_355	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	1995	Desender et al. (1995)	Waarschijnlijk bedreigd
INBO_RL_CAR_1995_NONVAL_356	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	1995	Desender et al. (1995)	Onvoldoende gekend
INBO_RL_CAR_1995_NONVAL_357	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	1995	Desender et al. (1995)	Onvoldoende gekend
INBO_RL_CAR_1995_NONVAL_358	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_359	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_36	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_360	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_361	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_362	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_363	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_364	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_365	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_366	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_367	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_368	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1995	Desender et al. (1995)	Kwetsbaar
INBO_RL_CAR_1995_NONVAL_37	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_38	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_39	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_4	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_40	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_41	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_42	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	1995	Desender et al. (1995)	Waarschijnlijk bedreigd
INBO_RL_CAR_1995_NONVAL_43	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_44	ISO_3166:BE-VLG	Flanders	BE	present	NE		1995	Desender et al. (1995)	Niet geëvalueerd
INBO_RL_CAR_1995_NONVAL_45	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_46	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1995	Desender et al. (1995)	Kwetsbaar
INBO_RL_CAR_1995_NONVAL_47	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_48	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	1995	Desender et al. (1995)	Onvoldoende gekend
INBO_RL_CAR_1995_NONVAL_49	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_5	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1995	Desender et al. (1995)	Kwetsbaar
INBO_RL_CAR_1995_NONVAL_50	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_51	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1995	Desender et al. (1995)	Kwetsbaar
INBO_RL_CAR_1995_NONVAL_52	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_53	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_54	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_55	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	1995	Desender et al. (1995)	Onvoldoende gekend
INBO_RL_CAR_1995_NONVAL_56	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_57	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	1995	Desender et al. (1995)	Bedreigd
INBO_RL_CAR_1995_NONVAL_58	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_59	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_6	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_60	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1995	Desender et al. (1995)	Kwetsbaar
INBO_RL_CAR_1995_NONVAL_61	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1995	Desender et al. (1995)	Met uitsterven bedreigd
INBO_RL_CAR_1995_NONVAL_62	ISO_3166:BE-VLG	Flanders	BE	present	NE		1995	Desender et al. (1995)	Niet geëvalueerd
INBO_RL_CAR_1995_NONVAL_63	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_64	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_65	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_66	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1995	Desender et al. (1995)	Met uitsterven bedreigd
INBO_RL_CAR_1995_NONVAL_67	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_68	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_69	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	1995	Desender et al. (1995)	Uitgestorven in Vlaanderen
INBO_RL_CAR_1995_NONVAL_7	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_70	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_71	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1995	Desender et al. (1995)	Met uitsterven bedreigd
INBO_RL_CAR_1995_NONVAL_72	ISO_3166:BE-VLG	Flanders	BE	present	NE		1995	Desender et al. (1995)	Niet geëvalueerd
INBO_RL_CAR_1995_NONVAL_73	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_74	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1995	Desender et al. (1995)	Met uitsterven bedreigd
INBO_RL_CAR_1995_NONVAL_75	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	1995	Desender et al. (1995)	Uitgestorven in Vlaanderen
INBO_RL_CAR_1995_NONVAL_76	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_77	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_78	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_79	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	1995	Desender et al. (1995)	Bedreigd
INBO_RL_CAR_1995_NONVAL_8	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_80	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_81	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_82	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_83	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_84	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_85	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_86	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_87	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_88	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_89	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_9	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_90	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_91	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_92	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	1995	Desender et al. (1995)	Uitgestorven in Vlaanderen
INBO_RL_CAR_1995_NONVAL_93	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_94	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_95	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_96	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_97	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1995	Desender et al. (1995)	Kwetsbaar
INBO_RL_CAR_1995_NONVAL_98	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_99	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_DOL_2000_NONVAL_1	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	2000	Pollet (2000)	Bedreigd
INBO_RL_DOL_2000_NONVAL_10	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (vrij zeldzaam)
INBO_RL_DOL_2000_NONVAL_100	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (vrij zeldzaam)
INBO_RL_DOL_2000_NONVAL_101	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2000	Pollet (2000)	Momenteel niet bedreigd
INBO_RL_DOL_2000_NONVAL_102	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2000	Pollet (2000)	Momenteel niet bedreigd
INBO_RL_DOL_2000_NONVAL_103	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2000	Pollet (2000)	Momenteel niet bedreigd
INBO_RL_DOL_2000_NONVAL_104	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2000	Pollet (2000)	Momenteel niet bedreigd
INBO_RL_DOL_2000_NONVAL_105	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (zeldzaam)
INBO_RL_DOL_2000_NONVAL_106	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2000	Pollet (2000)	Momenteel niet bedreigd
INBO_RL_DOL_2000_NONVAL_107	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2000	Pollet (2000)	Momenteel niet bedreigd
INBO_RL_DOL_2000_NONVAL_108	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2000	Pollet (2000)	Momenteel niet bedreigd
INBO_RL_DOL_2000_NONVAL_109	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	2000	Pollet (2000)	Uitgestorven in Vlaanderen
INBO_RL_DOL_2000_NONVAL_11	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (vrij zeldzaam)
INBO_RL_DOL_2000_NONVAL_110	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2000	Pollet (2000)	Momenteel niet bedreigd
INBO_RL_DOL_2000_NONVAL_111	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2000	Pollet (2000)	Momenteel niet bedreigd
INBO_RL_DOL_2000_NONVAL_112	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (zeer zeldzaam)
INBO_RL_DOL_2000_NONVAL_113	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	2000	Pollet (2000)	Uitgestorven in Vlaanderen
INBO_RL_DOL_2000_NONVAL_114	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2000	Pollet (2000)	Kwetsbaar
INBO_RL_DOL_2000_NONVAL_115	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	2000	Pollet (2000)	Uitgestorven in Vlaanderen
INBO_RL_DOL_2000_NONVAL_116	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2000	Pollet (2000)	Momenteel niet bedreigd
INBO_RL_DOL_2000_NONVAL_117	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2000	Pollet (2000)	Momenteel niet bedreigd
INBO_RL_DOL_2000_NONVAL_118	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (zeer zeldzaam)
INBO_RL_DOL_2000_NONVAL_119	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	2000	Pollet (2000)	Bedreigd
INBO_RL_DOL_2000_NONVAL_12	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (zeldzaam)
INBO_RL_DOL_2000_NONVAL_120	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (vrij zeldzaam)
INBO_RL_DOL_2000_NONVAL_121	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (zeer zeldzaam)
INBO_RL_DOL_2000_NONVAL_122	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (vrij zeldzaam)
INBO_RL_DOL_2000_NONVAL_123	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2000	Pollet (2000)	Momenteel niet bedreigd
INBO_RL_DOL_2000_NONVAL_124	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (vrij zeldzaam)
INBO_RL_DOL_2000_NONVAL_125	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2000	Pollet (2000)	Kwetsbaar
INBO_RL_DOL_2000_NONVAL_126	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2000	Pollet (2000)	Momenteel niet bedreigd
INBO_RL_DOL_2000_NONVAL_127	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (zeldzaam)
INBO_RL_DOL_2000_NONVAL_128	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2000	Pollet (2000)	Kwetsbaar
INBO_RL_DOL_2000_NONVAL_129	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	2000	Pollet (2000)	Uitgestorven in Vlaanderen
INBO_RL_DOL_2000_NONVAL_13	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2000	Pollet (2000)	Momenteel niet bedreigd
INBO_RL_DOL_2000_NONVAL_130	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (vrij zeldzaam)
INBO_RL_DOL_2000_NONVAL_131	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_132	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (zeer zeldzaam)
INBO_RL_DOL_2000_NONVAL_133	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2000	Pollet (2000)	Kwetsbaar
INBO_RL_DOL_2000_NONVAL_134	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (vrij zeldzaam)
INBO_RL_DOL_2000_NONVAL_135	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_136	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (vrij zeldzaam)
INBO_RL_DOL_2000_NONVAL_137	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (zeer zeldzaam)
INBO_RL_DOL_2000_NONVAL_138	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	2000	Pollet (2000)	Uitgestorven in Vlaanderen
INBO_RL_DOL_2000_NONVAL_139	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2000	Pollet (2000)	Met uitsterven bedreigd
INBO_RL_DOL_2000_NONVAL_14	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (zeldzaam)
INBO_RL_DOL_2000_NONVAL_140	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (vrij zeldzaam)
INBO_RL_DOL_2000_NONVAL_141	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_142	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_143	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_144	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_145	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2000	Pollet (2000)	Momenteel niet bedreigd
INBO_RL_DOL_2000_NONVAL_146	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (vrij zeldzaam)
INBO_RL_DOL_2000_NONVAL_147	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_148	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_149	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_15	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2000	Pollet (2000)	Kwetsbaar
INBO_RL_DOL_2000_NONVAL_150	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (vrij zeldzaam)
INBO_RL_DOL_2000_NONVAL_151	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_152	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_153	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2000	Pollet (2000)	Momenteel niet bedreigd
INBO_RL_DOL_2000_NONVAL_154	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (vrij zeldzaam)
INBO_RL_DOL_2000_NONVAL_155	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_156	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (vrij zeldzaam)
INBO_RL_DOL_2000_NONVAL_157	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (zeldzaam)
INBO_RL_DOL_2000_NONVAL_158	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_159	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_16	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	2000	Pollet (2000)	Uitgestorven in Vlaanderen
INBO_RL_DOL_2000_NONVAL_160	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2000	Pollet (2000)	Momenteel niet bedreigd
INBO_RL_DOL_2000_NONVAL_161	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_162	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_163	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_164	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (zeldzaam)
INBO_RL_DOL_2000_NONVAL_165	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (vrij zeldzaam)
INBO_RL_DOL_2000_NONVAL_166	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_167	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2000	Pollet (2000)	Momenteel niet bedreigd
INBO_RL_DOL_2000_NONVAL_168	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_169	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_17	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (zeldzaam)
INBO_RL_DOL_2000_NONVAL_170	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_171	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_172	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_173	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2000	Pollet (2000)	Onvoldoende gekend
INBO_RL_DOL_2000_NONVAL_174	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2000	Pollet (2000)	Momenteel niet bedreigd
INBO_RL_DOL_2000_NONVAL_175	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2000	Pollet (2000)	Zeldzaam (zeldzaam)
INBO_RL_DOL_2000_NONVAL_176	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2000	Pollet (2000)	Momenteel niet bedreigd
